,date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,direct_radiation,sunshine_duration,wind_speed_10m,wind_direction_10m
9243,2021-02-25 03:00:00+00:00,6.6584997,92.36945,5.5084996,4.302308,0.0,0.0,0.0,0.0,0.0,8.557102,194.62091
9244,2021-02-25 04:00:00+00:00,6.2584996,92.99022,5.2085,3.849698,0.0,0.0,0.0,0.0,0.0,8.473393,192.26476
9245,2021-02-25 05:00:00+00:00,6.0084996,93.3009,5.0084996,3.5571465,0.0,0.0,0.0,0.0,0.0,8.473393,192.26476
9246,2021-02-25 06:00:00+00:00,6.2085,92.34289,5.0585,3.5753064,0.0,0.0,0.0,0.0,0.0,9.793058,197.10281
9247,2021-02-25 07:00:00+00:00,7.5084996,89.28485,5.8585,4.878086,0.0,0.0,0.0,19.0,1448.9696,10.966713,203.19862
9248,2021-02-25 08:00:00+00:00,9.658501,83.5563,7.0084996,7.05896,0.0,0.0,0.0,108.0,3600.0,12.57426,203.6294
9249,2021-02-25 09:00:00+00:00,11.8085,75.969826,7.7085,9.403068,0.0,0.0,0.0,221.0,3600.0,12.413477,209.53868
9250,2021-02-25 10:00:00+00:00,14.0085,68.29712,8.2585,11.64136,0.0,0.0,0.0,315.0,3600.0,13.104198,217.18478
9251,2021-02-25 11:00:00+00:00,15.7585,61.85157,8.4585,13.155739,0.0,0.0,0.0,372.0,3600.0,15.072783,229.84407
9252,2021-02-25 12:00:00+00:00,17.1085,55.617813,8.158501,14.658236,0.0,0.0,0.0,388.0,3600.0,13.493999,223.91916
9253,2021-02-25 13:00:00+00:00,17.7085,53.549923,8.158501,15.2955475,0.0,0.0,0.0,359.0,3600.0,13.237038,224.9999
9254,2021-02-25 14:00:00+00:00,17.758501,55.220795,8.658501,15.536272,0.0,0.0,0.0,285.0,3600.0,12.819235,218.15727
9255,2021-02-25 15:00:00+00:00,16.8585,62.31551,9.6085005,15.271225,0.0,0.0,0.0,182.0,3600.0,10.233123,219.28938
9256,2021-02-25 16:00:00+00:00,14.3585005,70.24082,9.0085,12.763298,0.0,0.0,0.0,70.0,3600.0,9.1641035,224.9999
9257,2021-02-25 17:00:00+00:00,12.158501,76.02754,8.0585,10.149883,0.0,0.0,0.0,5.0,8.786126,10.296251,233.53067
9258,2021-02-25 18:00:00+00:00,11.408501,78.80469,7.8585,9.254177,0.0,0.0,0.0,0.0,0.0,10.948973,260.53775
9259,2021-02-25 19:00:00+00:00,10.658501,81.150215,7.5585,8.503716,0.0,0.0,0.0,0.0,0.0,10.440001,270.0
9260,2021-02-25 20:00:00+00:00,10.0585,82.187325,7.1584997,7.902463,0.0,0.0,0.0,0.0,0.0,9.779817,276.3401
9261,2021-02-25 21:00:00+00:00,8.408501,86.933304,6.3585,6.1737986,0.0,0.0,0.0,0.0,0.0,9.028754,274.57382
9262,2021-02-25 22:00:00+00:00,8.5585,88.75854,6.8085,6.6414404,0.0,0.0,0.0,0.0,0.0,7.5685663,267.27374
9263,2021-02-25 23:00:00+00:00,9.658501,84.70815,7.2085,7.804988,0.0,0.0,0.0,0.0,0.0,7.7879906,303.6901
9264,2021-02-26 00:00:00+00:00,6.0084996,93.3009,5.0084996,3.1961246,0.0,0.0,0.0,0.0,0.0,10.948973,279.46225
9265,2021-02-26 01:00:00+00:00,6.8085,93.66569,5.8585,4.4956207,0.0,0.0,0.0,0.0,0.0,8.78872,325.0079
9266,2021-02-26 02:00:00+00:00,7.5585,92.422165,6.4084997,5.4524136,0.2,0.2,0.0,0.0,0.0,8.225035,336.8014
9267,2021-02-26 03:00:00+00:00,7.9084997,91.80982,6.6584997,5.5955515,0.5,0.5,0.0,0.0,0.0,10.041354,345.4655
9268,2021-02-26 04:00:00+00:00,8.0585,92.451195,6.9084997,5.5740976,0.4,0.4,0.0,0.0,0.0,11.620809,343.8107
9269,2021-02-26 05:00:00+00:00,7.8085,92.11965,6.6085,5.4248343,1.0,1.0,0.0,0.0,0.0,10.446206,358.0251
9270,2021-02-26 06:00:00+00:00,7.4084997,91.14723,6.0585,5.2101173,1.0,1.0,0.0,0.0,0.0,8.311245,355.03033
9271,2021-02-26 07:00:00+00:00,7.0585,90.49461,5.6085,4.627469,0.3,0.3,0.0,0.0,0.0,9.220499,321.34018
9272,2021-02-26 08:00:00+00:00,7.3085,85.32909,5.0084996,4.354973,0.4,0.4,0.0,10.0,0.0,11.91812,295.01685
9273,2021-02-26 09:00:00+00:00,7.5585,83.59337,4.9585,4.4682083,0.3,0.3,0.0,8.0,0.0,12.783802,279.7275
9274,2021-02-26 10:00:00+00:00,7.6085,84.47645,5.1584997,4.1698456,0.0,0.0,0.0,10.0,0.0,15.463244,282.09473
9275,2021-02-26 11:00:00+00:00,8.7085,74.66312,4.4585,4.938362,0.0,0.0,0.0,42.0,893.08344,16.73516,288.8248
9276,2021-02-26 12:00:00+00:00,9.1085005,71.664566,4.2584996,5.060836,0.0,0.0,0.0,4.0,0.0,18.359999,298.0724
9277,2021-02-26 13:00:00+00:00,9.1085005,67.986176,3.5085,4.8675966,0.0,0.0,0.0,9.0,0.0,18.671474,303.9965
9278,2021-02-26 14:00:00+00:00,9.0085,69.41668,3.7085001,5.3136625,0.0,0.0,0.0,0.0,0.0,15.192682,306.3269
9279,2021-02-26 15:00:00+00:00,9.0085,68.687515,3.5585,5.5776243,0.0,0.0,0.0,16.0,0.0,13.18308,304.9921
9280,2021-02-26 16:00:00+00:00,8.408501,69.294395,3.1085,5.053522,0.0,0.0,0.0,44.0,3600.0,12.074766,296.56497
9281,2021-02-26 17:00:00+00:00,6.7584996,75.38168,2.7085001,3.58673,0.0,0.0,0.0,4.0,0.0,10.30883,294.77512
9282,2021-02-26 18:00:00+00:00,6.1584997,79.680626,2.9085,2.7880263,0.0,0.0,0.0,0.0,0.0,11.923557,298.88647
9283,2021-02-26 19:00:00+00:00,6.1085,81.09549,3.1085,2.3540187,0.0,0.0,0.0,0.0,0.0,14.81259,295.94223
9284,2021-02-26 20:00:00+00:00,5.6085,83.94821,3.1085,1.7596684,0.0,0.0,0.0,0.0,0.0,15.459054,297.75842
9285,2021-02-26 21:00:00+00:00,5.3085,85.71351,3.1085,1.3370256,0.0,0.0,0.0,0.0,0.0,16.299694,300.52963
9286,2021-02-26 22:00:00+00:00,5.0585,86.29569,2.9585001,1.0589533,0.0,0.0,0.0,0.0,0.0,16.299694,300.52963
9287,2021-02-26 23:00:00+00:00,4.0585,90.59433,2.6585,0.055662155,0.0,0.0,0.0,0.0,0.0,15.941944,295.40768
9288,2021-02-27 00:00:00+00:00,4.5084996,87.47301,2.6085,0.62276554,0.0,0.0,0.0,0.0,0.0,15.077082,303.31064
9289,2021-02-27 01:00:00+00:00,3.8585,91.22561,2.5585,-0.045827866,0.0,0.0,0.0,0.0,0.0,15.141414,298.3929
9290,2021-02-27 02:00:00+00:00,4.1584997,89.008224,2.5085,0.102498055,0.0,0.0,0.0,0.0,0.0,16.1198,299.42737
9291,2021-02-27 03:00:00+00:00,4.0085,88.36454,2.2585,-0.1462779,0.0,0.0,0.0,0.0,0.0,16.489416,306.11945
9292,2021-02-27 04:00:00+00:00,3.7585,87.40148,1.8585,-0.5906532,0.0,0.0,0.0,0.0,0.0,17.339897,311.63345
9293,2021-02-27 05:00:00+00:00,3.7585,88.02771,1.9585,-0.2148633,0.0,0.0,0.0,0.0,0.0,14.88242,302.15228
9294,2021-02-27 06:00:00+00:00,3.9085,88.04139,2.1085,-0.24229908,0.0,0.0,0.0,0.0,0.0,16.279802,305.0959
9295,2021-02-27 07:00:00+00:00,4.3085,86.21815,2.2085001,-0.31104636,0.0,0.0,0.0,0.0,0.0,19.61587,312.7688
9296,2021-02-27 08:00:00+00:00,4.8585,82.086105,2.0585,0.54447937,0.0,0.0,0.0,3.0,0.0,17.339897,318.36655
9297,2021-02-27 09:00:00+00:00,5.5585,78.466965,2.1085,1.5173125,0.0,0.0,0.0,8.0,0.0,15.530151,314.06088
9298,2021-02-27 10:00:00+00:00,6.3085,75.03651,2.2085001,2.5329332,0.0,0.0,0.0,17.0,0.0,13.830749,308.65982
9299,2021-02-27 11:00:00+00:00,7.3085,70.06014,2.2085001,3.6411629,0.0,0.0,0.0,48.0,1239.6222,13.089354,301.5042
9300,2021-02-27 12:00:00+00:00,7.0585,70.51098,2.0585,3.173512,0.0,0.0,0.0,132.0,3600.0,14.4,306.86996
9301,2021-02-27 13:00:00+00:00,7.3585,68.09986,1.8585,3.4998765,0.0,0.0,0.0,22.0,0.0,13.979872,304.50858
9302,2021-02-27 14:00:00+00:00,7.3585,67.13322,1.6585001,3.5502958,0.0,0.0,0.0,18.0,0.0,13.397612,300.69965
9303,2021-02-27 15:00:00+00:00,7.3585,66.65447,1.5585,3.6227255,0.0,0.0,0.0,19.0,154.45724,12.783802,302.3474
9304,2021-02-27 16:00:00+00:00,6.9084997,70.229904,1.8585,3.7718706,0.0,0.0,0.0,8.0,0.0,9.028754,293.49857
9305,2021-02-27 17:00:00+00:00,5.6584997,76.27461,1.8085,2.725996,0.0,0.0,0.0,2.0,0.0,7.5685663,272.72626
9306,2021-02-27 18:00:00+00:00,4.6085,80.888016,1.6085,1.4808316,0.0,0.0,0.0,0.0,0.0,8.669949,274.76355
9307,2021-02-27 19:00:00+00:00,4.1085,83.17103,1.5085001,0.88959026,0.0,0.0,0.0,0.0,0.0,9.178235,281.3099
9308,2021-02-27 20:00:00+00:00,3.0585,88.91509,1.4085001,-0.13782597,0.0,0.0,0.0,0.0,0.0,8.905908,284.03625
9309,2021-02-27 21:00:00+00:00,2.3085,91.447395,1.0585,-0.8447714,0.0,0.0,0.0,0.0,0.0,8.209263,285.25516
9310,2021-02-27 22:00:00+00:00,1.9085001,93.08231,0.9085,-1.290031,0.0,0.0,0.0,0.0,0.0,8.350138,277.4313
9311,2021-02-27 23:00:00+00:00,1.9585,93.085045,0.95849997,-1.3276596,0.0,0.0,0.0,0.0,0.0,9.007196,272.29056
9312,2021-02-28 00:00:00+00:00,2.4585001,90.47705,1.0585,-0.898427,0.0,0.0,0.0,0.0,0.0,9.605998,257.00537
9313,2021-02-28 01:00:00+00:00,2.2085001,91.77019,1.0085,-1.1015239,0.0,0.0,0.0,0.0,0.0,9.227524,249.44388
9314,2021-02-28 02:00:00+00:00,2.4585001,90.802795,1.1085,-1.01541,0.0,0.0,0.0,0.0,0.0,10.464797,243.43501
9315,2021-02-28 03:00:00+00:00,3.1085,87.33903,1.2085,-0.41927624,0.0,0.0,0.0,0.0,0.0,10.948973,242.5925
9316,2021-02-28 04:00:00+00:00,2.9085,89.221855,1.3085,-0.521132,0.0,0.0,0.0,0.0,0.0,10.390226,255.96373
9317,2021-02-28 05:00:00+00:00,2.2085001,92.76496,1.1585001,-1.215992,0.0,0.0,0.0,0.0,0.0,10.182337,261.87
9318,2021-02-28 06:00:00+00:00,1.6585001,95.10191,0.95849997,-1.9551778,0.0,0.0,0.0,0.0,0.0,11.252519,262.6477
9319,2021-02-28 07:00:00+00:00,2.4585001,95.13303,1.7585001,-1.3807125,0.0,0.0,0.0,18.0,1589.8916,13.722565,274.5139
9320,2021-02-28 08:00:00+00:00,3.5585,91.53031,2.3085,-0.24567604,0.0,0.0,0.0,43.0,3600.0,14.145756,284.74362
9321,2021-02-28 09:00:00+00:00,4.3585,88.709785,2.6585,0.89481735,0.0,0.0,0.0,28.0,692.7761,12.245293,294.30453
9322,2021-02-28 10:00:00+00:00,5.1584997,86.30598,3.0585,1.9814167,0.0,0.0,0.0,51.0,1787.2433,10.787993,295.7099
9323,2021-02-28 11:00:00+00:00,5.7584996,84.26293,3.3085,2.6260476,0.0,0.0,0.0,12.0,0.0,10.805998,299.98157
9324,2021-02-28 12:00:00+00:00,4.3585,83.5,1.8085,1.0353584,0.0,0.0,0.0,36.0,391.86517,10.24578,288.43503
9325,2021-02-28 13:00:00+00:00,5.2584996,80.117676,2.1085,1.9559641,0.0,0.0,0.0,39.0,716.5453,10.464797,296.56497
9326,2021-02-28 14:00:00+00:00,5.8085,78.78511,2.4085,2.425365,0.0,0.0,0.0,30.0,460.6428,11.384198,304.69522
9327,2021-02-28 15:00:00+00:00,5.9585,78.24999,2.4585001,2.613697,0.0,0.0,0.0,14.0,0.0,11.183201,303.17853
9328,2021-02-28 16:00:00+00:00,5.9585,77.69559,2.3585,2.8178892,0.0,0.0,0.0,4.0,0.0,9.659814,296.56497
9329,2021-02-28 17:00:00+00:00,4.6584997,85.037,2.3585,1.96837,0.0,0.0,0.0,2.0,0.0,6.5693827,279.46225
9330,2021-02-28 18:00:00+00:00,4.2584996,87.1387,2.3085,1.4556427,0.0,0.0,0.0,0.0,0.0,7.2805495,278.53067
9331,2021-02-28 19:00:00+00:00,3.8585,89.61867,2.3085,1.2004371,0.0,0.0,0.0,0.0,0.0,6.28713,283.24054
9332,2021-02-28 20:00:00+00:00,3.9085,89.9419,2.4085,1.2171769,0.0,0.0,0.0,0.0,0.0,6.638072,282.5288
9333,2021-02-28 21:00:00+00:00,4.1584997,89.3249,2.5585,1.4163017,0.0,0.0,0.0,0.0,0.0,7.172949,287.52567
9334,2021-02-28 22:00:00+00:00,3.8085,91.87234,2.6085,1.299612,0.0,0.0,0.0,0.0,0.0,5.634891,296.56497
9335,2021-02-28 23:00:00+00:00,3.7085001,93.179565,2.7085001,1.339159,0.0,0.0,0.0,0.0,0.0,4.802999,282.99463
9336,2021-03-01 00:00:00+00:00,3.4585001,92.177605,2.3085,0.8003521,0.0,0.0,0.0,0.0,0.0,6.28713,256.75946
9337,2021-03-01 01:00:00+00:00,3.1085,94.148,2.2585,0.44136143,0.0,0.0,0.0,0.0,0.0,6.28713,246.3706
9338,2021-03-01 02:00:00+00:00,3.0585,94.48146,2.2585,0.18590164,0.0,0.0,0.0,0.0,0.0,7.69592,259.21576
9339,2021-03-01 03:00:00+00:00,3.0085,94.81624,2.2585,0.084275246,0.0,0.0,0.0,0.0,0.0,8.049845,259.69522
9340,2021-03-01 04:00:00+00:00,2.9085,95.489784,2.2585,-0.0039491653,0.0,0.0,0.0,0.0,0.0,7.968939,251.56496
9341,2021-03-01 05:00:00+00:00,2.9085,95.15042,2.2085001,-0.09860611,0.0,0.0,0.0,0.0,0.0,8.557102,255.37909
9342,2021-03-01 06:00:00+00:00,2.9585001,94.814186,2.2085001,0.052698612,0.0,0.0,0.0,0.0,0.0,7.8625183,254.05453
9343,2021-03-01 07:00:00+00:00,3.3085,92.827194,2.2585,0.42253113,0.0,0.0,0.0,0.0,0.0,7.7879906,236.3099
9344,2021-03-01 08:00:00+00:00,3.9085,89.304405,2.3085,0.9029527,0.0,0.0,0.0,0.0,0.0,8.669949,228.36655
9345,2021-03-01 09:00:00+00:00,4.9084997,81.800575,2.0585,1.8534169,0.0,0.0,0.0,23.0,211.75438,8.707237,240.2552
9346,2021-03-01 10:00:00+00:00,5.3585,79.280075,2.0585,2.4218802,0.0,0.0,0.0,44.0,1252.0948,7.8954163,245.77226
9347,2021-03-01 11:00:00+00:00,5.9084997,76.316414,2.0585,2.9707637,0.0,0.0,0.0,41.0,733.3127,7.9036193,239.9315
9348,2021-03-01 12:00:00+00:00,6.2085,74.48604,2.0085,3.2788916,0.0,0.0,0.0,124.0,3600.0,7.7879906,236.3099
9349,2021-03-01 13:00:00+00:00,6.8085,72.2429,2.1585,3.9373684,0.0,0.0,0.0,163.0,3600.0,7.5685663,244.65387
9350,2021-03-01 14:00:00+00:00,7.3085,70.31002,2.2585,4.6286106,0.0,0.0,0.0,246.0,3600.0,6.379216,253.61038
9351,2021-03-01 15:00:00+00:00,7.3585,69.821175,2.2085001,4.895671,0.0,0.0,0.0,190.0,3600.0,4.829907,243.43501
9352,2021-03-01 16:00:00+00:00,5.8585,85.1703,3.5585,3.5623393,0.0,0.0,0.0,88.0,3600.0,5.3999996,216.86998
9353,2021-03-01 17:00:00+00:00,3.4085,85.20181,1.1585001,0.3456502,0.0,0.0,0.0,9.0,251.08255,7.7043357,217.40543
9354,2021-03-01 18:00:00+00:00,2.1585,88.838036,0.5085,-1.1684394,0.0,0.0,0.0,0.0,0.0,8.78872,214.9921
9355,2021-03-01 19:00:00+00:00,1.0085,91.35986,-0.24150002,-2.5662408,0.0,0.0,0.0,0.0,0.0,9.686609,221.98714
9356,2021-03-01 20:00:00+00:00,0.6085,91.66614,-0.5915,-2.8975449,0.0,0.0,0.0,0.0,0.0,8.854829,243.43501
9357,2021-03-01 21:00:00+00:00,0.5085,91.65958,-0.6915,-2.8543441,0.0,0.0,0.0,0.0,0.0,7.771331,283.39252
9358,2021-03-01 22:00:00+00:00,0.5085,91.99437,-0.6415,-2.8211336,0.0,0.0,0.0,0.0,0.0,7.5942073,275.44025
9359,2021-03-01 23:00:00+00:00,-0.1415,93.65184,-1.0415,-3.4787335,0.0,0.0,0.0,0.0,0.0,7.24486,296.56497
9360,2021-03-02 00:00:00+00:00,-1.0914999,95.342766,-1.7414999,-4.9268894,0.0,0.0,0.0,0.0,0.0,9.983106,295.64096
9361,2021-03-02 01:00:00+00:00,-0.79150003,95.35404,-1.4415,-4.2818556,0.0,0.0,0.0,0.0,0.0,7.9036193,300.06848
9362,2021-03-02 02:00:00+00:00,0.3085,95.39503,-0.3415,-2.6889915,0.0,0.0,0.0,0.0,0.0,5.6233797,309.8055
9363,2021-03-02 03:00:00+00:00,0.2085,96.087845,-0.3415,-2.4860082,0.0,0.0,0.0,0.0,0.0,3.5455887,293.9625
9364,2021-03-02 04:00:00+00:00,-1.4415,97.81978,-1.7414999,-4.4619646,0.0,0.0,0.0,0.0,0.0,4.39436,214.9921
9365,2021-03-02 05:00:00+00:00,-2.4415,98.529724,-2.6415,-5.9837694,0.0,0.0,0.0,0.0,0.0,7.145796,220.91429
9366,2021-03-02 06:00:00+00:00,-2.7914999,98.52547,-2.9915,-6.6782317,0.0,0.0,0.0,0.0,0.0,9.19939,239.42085
9367,2021-03-02 07:00:00+00:00,-0.2915,98.55547,-0.49150002,-3.090174,0.0,0.0,0.0,25.0,2153.623,4.1046314,285.25516
9368,2021-03-02 08:00:00+00:00,1.5585,97.17216,1.1585001,-0.678216,0.0,0.0,0.0,82.0,3600.0,2.0364676,315.0001
9369,2021-03-02 09:00:00+00:00,4.0085,92.21109,2.8585,2.1445127,0.0,0.0,0.0,161.0,3600.0,1.5273507,315.0001
9370,2021-03-02 10:00:00+00:00,6.4585,81.14345,3.4585001,4.611329,0.0,0.0,0.0,307.0,3600.0,2.1897945,350.53775
9371,2021-03-02 11:00:00+00:00,8.158501,75.09212,4.0085,6.423238,0.0,0.0,0.0,414.0,3600.0,2.16,360.0
9372,2021-03-02 12:00:00+00:00,8.658501,74.133705,4.3085,6.8883743,0.0,0.0,0.0,434.0,3600.0,2.8116899,309.8055
9373,2021-03-02 13:00:00+00:00,10.0085,69.86229,4.7584996,8.434673,0.0,0.0,0.0,395.0,3600.0,2.0991426,329.03632
9374,2021-03-02 14:00:00+00:00,10.658501,68.07279,5.0084996,9.325825,0.0,0.0,0.0,322.0,3600.0,0.8049845,333.43503
9375,2021-03-02 15:00:00+00:00,10.6085005,68.53786,5.0585,9.286405,0.0,0.0,0.0,215.0,3600.0,0.8049845,116.56499
9376,2021-03-02 16:00:00+00:00,9.9585,70.58691,4.8585,8.242092,0.0,0.0,0.0,94.0,3600.0,3.219938,153.43501
9377,2021-03-02 17:00:00+00:00,7.9084997,78.27542,4.3585,5.75539,0.0,0.0,0.0,11.0,424.9393,5.506941,168.69011
9378,2021-03-02 18:00:00+00:00,7.3585,80.69894,4.2584996,5.200699,0.0,0.0,0.0,0.0,0.0,5.3999996,180.0
9379,2021-03-02 19:00:00+00:00,6.5585,83.47255,3.9585001,4.3764677,0.0,0.0,0.0,0.0,0.0,5.1544156,192.09474
9380,2021-03-02 20:00:00+00:00,5.9084997,86.07966,3.7585,3.8401175,0.0,0.0,0.0,0.0,0.0,4.1046314,142.12495
9381,2021-03-02 21:00:00+00:00,5.3085,88.168,3.5085,3.2126088,0.0,0.0,0.0,0.0,0.0,3.96,90.0
9382,2021-03-02 22:00:00+00:00,1.3585,95.090164,0.6585,-1.6659613,0.0,0.0,0.0,0.0,0.0,6.87779,83.99109
9383,2021-03-02 23:00:00+00:00,0.3585,96.79279,-0.09150001,-3.093415,0.0,0.0,0.0,0.0,0.0,9.0,90.0
9384,2021-03-03 00:00:00+00:00,0.4085,94.02122,-0.4415,-3.1579695,0.0,0.0,0.0,0.0,0.0,9.422101,96.581856
9385,2021-03-03 01:00:00+00:00,-0.49150002,95.01678,-1.1915,-4.1394696,0.0,0.0,0.0,0.0,0.0,9.227524,110.55612
9386,2021-03-03 02:00:00+00:00,-0.4415,95.71663,-1.0415,-3.8784668,0.0,0.0,0.0,0.0,0.0,7.928177,129.47243
9387,2021-03-03 03:00:00+00:00,-0.8915,97.47192,-1.2414999,-4.2782326,0.0,0.0,0.0,0.0,0.0,7.386582,136.97493
9388,2021-03-03 04:00:00+00:00,-2.0414999,98.53456,-2.2415,-5.863041,0.0,0.0,0.0,0.0,0.0,9.422101,136.54811
9389,2021-03-03 05:00:00+00:00,-2.3915,98.53032,-2.5915,-6.2632265,0.0,0.0,0.0,0.0,0.0,9.449572,130.36446
9390,2021-03-03 06:00:00+00:00,-2.6415,98.16214,-2.8915,-6.4705477,0.0,0.0,0.0,0.0,0.0,8.891344,158.62932
9391,2021-03-03 07:00:00+00:00,0.008499999,93.31788,-0.9415,-3.188002,0.0,0.0,0.0,38.0,2295.2068,6.379216,163.61038
9392,2021-03-03 08:00:00+00:00,2.2585,88.20759,0.5085,-0.41672802,0.0,0.0,0.0,154.0,3600.0,4.32,180.0
9393,2021-03-03 09:00:00+00:00,4.8585,84.75778,2.5085,2.4956107,0.0,0.0,0.0,275.0,3600.0,4.510787,208.61037
9394,2021-03-03 10:00:00+00:00,7.6085,80.171074,4.4084997,5.26013,0.0,0.0,0.0,367.0,3600.0,6.9153743,231.34016
9395,2021-03-03 11:00:00+00:00,9.8585005,75.64463,5.7584996,7.689209,0.0,0.0,0.0,418.0,3600.0,7.653705,228.81418
9396,2021-03-03 12:00:00+00:00,11.4585,66.83602,5.5084996,8.939805,0.0,0.0,0.0,433.0,3600.0,9.673221,224.9999
9397,2021-03-03 13:00:00+00:00,12.7085,61.344704,5.4585,9.898909,0.0,0.0,0.0,403.0,3600.0,11.592894,233.84172
9398,2021-03-03 14:00:00+00:00,13.3585005,57.782623,5.2085,10.329445,0.0,0.0,0.0,326.0,3600.0,12.7279215,241.2603
9399,2021-03-03 15:00:00+00:00,13.0585,62.282867,6.0084996,10.62803,0.0,0.0,0.0,215.0,3600.0,9.826088,241.55717
9400,2021-03-03 16:00:00+00:00,10.6085005,72.44885,5.8585,8.379238,0.0,0.0,0.0,77.0,3600.0,8.217153,241.1893
9401,2021-03-03 17:00:00+00:00,7.6085,80.733665,4.5084996,4.870571,0.0,0.0,0.0,10.0,375.69952,9.726664,231.009
9402,2021-03-03 18:00:00+00:00,7.0084996,82.94453,4.3085,4.087322,0.0,0.0,0.0,0.0,0.0,10.703569,227.72638
9403,2021-03-03 19:00:00+00:00,7.3585,82.69886,4.6085,4.1776037,0.0,0.0,0.0,0.0,0.0,12.904882,239.85869
9404,2021-03-03 20:00:00+00:00,7.6584997,80.458954,4.5084996,4.2469387,0.0,0.0,0.0,0.0,0.0,14.345898,252.47433
9405,2021-03-03 21:00:00+00:00,7.1584997,82.96323,4.4585,3.6013813,0.0,0.0,0.0,0.0,0.0,15.273505,261.87
9406,2021-03-03 22:00:00+00:00,6.5084996,87.66082,4.6085,3.1512165,0.0,0.0,0.0,0.0,0.0,14.113653,275.85593
9407,2021-03-03 23:00:00+00:00,5.8085,91.67661,4.5585,2.5909176,0.0,0.0,0.0,0.0,0.0,13.084402,277.90707
9408,2021-03-04 00:00:00+00:00,5.2584996,91.32012,3.9585001,1.7777576,0.0,0.0,0.0,0.0,0.0,14.05845,272.9356
9409,2021-03-04 01:00:00+00:00,4.7584996,92.90803,3.7085001,1.3298731,0.0,0.0,0.0,0.0,0.0,13.363711,274.63538
9410,2021-03-04 02:00:00+00:00,4.2085,95.536064,3.5585,0.6279483,0.0,0.0,0.0,0.0,0.0,14.205182,278.74606
9411,2021-03-04 03:00:00+00:00,3.8085,98.25614,3.5585,0.15786171,0.0,0.0,0.0,0.0,0.0,14.685176,281.3099
9412,2021-03-04 04:00:00+00:00,3.3585,97.90305,3.0585,-0.66810656,0.0,0.0,0.0,0.0,0.0,16.610792,299.8988
9413,2021-03-04 05:00:00+00:00,2.8585,97.20158,2.4585001,-1.2509527,0.0,0.0,0.0,0.0,0.0,16.42247,296.0033
9414,2021-03-04 06:00:00+00:00,2.6085,96.50591,2.1085,-1.5192556,0.0,0.0,0.0,0.0,0.0,16.1198,293.70264
9415,2021-03-04 07:00:00+00:00,2.6585,94.12715,1.8085,-1.5432181,0.0,0.0,0.0,1.0,0.0,16.267857,294.86368
9416,2021-03-04 08:00:00+00:00,2.6585,92.79052,1.6085,-1.4596422,0.0,0.0,0.0,3.0,0.0,15.459054,297.75842
9417,2021-03-04 09:00:00+00:00,2.6585,90.167595,1.2085,-1.370681,0.0,0.0,0.0,2.0,0.0,14.386494,301.7014
9418,2021-03-04 10:00:00+00:00,2.8585,85.44811,0.6585,-1.4225373,0.0,0.0,0.0,9.0,0.0,15.496736,300.7354
9419,2021-03-04 11:00:00+00:00,3.1585,81.860565,0.3585,-1.080658,0.0,0.0,0.0,12.0,0.0,14.88242,302.15228
9420,2021-03-04 12:00:00+00:00,2.9085,80.35673,-0.1415,-1.4025881,0.0,0.0,0.0,35.0,235.80023,14.84318,309.09384
9421,2021-03-04 13:00:00+00:00,2.8085,79.47086,-0.3915,-1.3604646,0.0,0.0,0.0,2.0,0.0,13.608762,307.47626
9422,2021-03-04 14:00:00+00:00,3.2085001,77.25317,-0.3915,-0.9189849,0.0,0.0,0.0,5.0,0.0,13.324863,308.4181
9423,2021-03-04 15:00:00+00:00,3.4585001,77.2939,-0.1415,-0.1893897,0.0,0.0,0.0,0.0,0.0,10.296251,306.46933
9424,2021-03-04 16:00:00+00:00,3.6585,78.17121,0.2085,0.12464571,0.0,0.0,0.0,1.0,0.0,9.885262,303.11136
9425,2021-03-04 17:00:00+00:00,3.3585,81.887314,0.5585,0.3750224,0.0,0.0,0.0,0.0,0.0,6.489992,273.17978
9426,2021-03-04 18:00:00+00:00,3.3085,83.37079,0.7585,0.23283005,0.0,0.0,0.0,0.0,0.0,7.342588,258.6901
9427,2021-03-04 19:00:00+00:00,3.1585,85.173965,0.9085,0.114937305,0.0,0.0,0.0,0.0,0.0,7.289444,290.22495
9428,2021-03-04 20:00:00+00:00,3.4085,86.43368,1.3585,-0.07588768,0.0,0.0,0.0,0.0,0.0,10.823973,3.8140097
9429,2021-03-04 21:00:00+00:00,2.8585,82.71424,0.2085,-1.3048334,0.0,0.0,0.0,0.0,0.0,14.20062,30.465475
9430,2021-03-04 22:00:00+00:00,2.4085,86.956635,0.4585,-1.4047632,0.0,0.0,0.0,0.0,0.0,12.0694,17.354122
9431,2021-03-04 23:00:00+00:00,2.1085,89.155136,0.5085,-1.9462168,0.0,0.0,0.0,0.0,0.0,13.779114,19.855309
9432,2021-03-05 00:00:00+00:00,1.9085001,85.03356,-0.3415,-2.3816023,0.0,0.0,0.0,0.0,0.0,14.48972,26.564985
9433,2021-03-05 01:00:00+00:00,1.5085001,83.75602,-0.9415,-2.8001115,0.0,0.0,0.0,0.0,0.0,14.007655,25.90646
9434,2021-03-05 02:00:00+00:00,0.7585,88.070595,-0.99149996,-3.6408322,0.0,0.0,0.0,0.0,0.0,14.578888,20.224945
